Symbol	GeneID	Alias	Description	20220223_30102442270621-01_Sample12_12.RCC	20220223_30102442270621-01_Sample01_01.RCC	20220223_30102442270621-01_Sample02_02.RCC	20220223_30102442270621-01_Sample03_03.RCC	20220223_30102442270621-01_Sample04_04.RCC	20220223_30102442270621-01_Sample05_05.RCC	20220223_30102442270621-01_Sample06_06.RCC	20220223_30102442270621-01_Sample07_07.RCC	20220223_30102442270621-01_Sample08_08.RCC	20220223_30102442270621-01_Sample09_09.RCC	20220223_30102442270621-01_Sample10_10.RCC	20220223_30102442270621-01_Sample11_11.RCC
KRAS	3845	C-K-RAS|CFC2|K-RAS2A|K-RAS2B|K-RAS4A|K-RAS4B|KI-RAS|KRAS1|KRAS2|NS|NS3|RALD|RASK2	Kirsten rat sarcoma viral oncogene homolog	8.40116575227623	8.32007078006149	8.12177778353399	8.26470705467417	8.10326047744008	8.38051038426721	8.42555691582989	8.65212801652967	8.43616840624305	9.21054342934736	8.76618080319763	8.23204441044718
L1CAM	3897	CAML1|CD171|HSAS|HSAS1|MASA|MIC5|N-CAM-L1|N-CAML1|NCAM-L1|S10|SPG1	L1 cell adhesion molecule	8.84054521192704	7.68535524414324	8.1583036595591	7.57512755050798	7.64001388511862	8.60501726449145	7.62203625159007	8.44567713906224	8.39926882343152	10.1483062972194	10.0179271372813	8.65901852949373
LAMA2	3908	LAMM	laminin, alpha 2	5.730627519849	6.71044622510607	6.79057187505862	5.49667845282263	5.65395307607649	4.91216404082216	5.39173863216827	4.08227240819872	3.61416670822104	6.30365283373884	6.17080168653113	5.94881984489031
LAMB2	3913	LAMS|NPHS5	laminin, beta 2 (laminin S)	6.77793323462736	6.77727773358428	6.88076968403019	6.16410311373576	6.2572941061125	4.84504984496362	5.49176745049954	5.54170402683602	5.45066797593816	5.39676223813033	5.23220223119528	6.33709043460637
LAMP1	3916	CD107a|LAMPA|LGP120	lysosomal-associated membrane protein 1	8.98360826101887	9.44865498612291	9.32822866100141	9.16343504470744	9.12343835937771	8.20427648127396	8.6624592311472	8.38605315637583	8.19051607863749	8.77180166947725	8.64723973047412	9.12110026733075
LCLAT1	253558	1AGPAT8|AGPAT8|ALCAT1|HSRG1849|LYCAT|UNQ1849	lysocardiolipin acyltransferase 1	7.95301994118545	8.15167324836577	7.74326616028026	7.45579397819263	7.34583078071416	7.84933720336672	7.7269228237579	7.84603806170864	8.09221400502569	8.48422507938066	7.83706428935414	8.02626393031565
LDHC	3948	CT32|LDH3|LDHX	lactate dehydrogenase C	2.40869942496164	0.852465229978495	0.836375564671741	0.087287516684933	2.27544145282276	2.45273242218486	0.591763240476265	2.08227240819872	2.3917742868846	1.39676223813033	2.64723973047412	2.18328509852733
LIF	3976	CDF|DIA|HILDA|MLPLI	leukemia inhibitory factor	7.19877635558741	4.24478265275726	5.79057187505862	4.59508215688363	4.12343835937771	4.5401952634352	4.29220295861736	4.74523742092115	5.85120590552189	6.92032419418734	5.55413032608264	5.81555331402684
LMNA	4000	CDCD1|CDDC|CMD1A|CMT2B1|EMD2|FPL|FPLD|FPLD2|HGPS|IDC|LDP1|LFP|LGMD1B|LMN1|LMNC|LMNL1|PRO1	lamin A/C	8.92702473265251	9.62725228957967	9.62427812406317	8.74995589220247	8.34153064328054	7.48063841875475	7.79982337080535	8.46885346142834	8.94123810638436	9.29158000143827	7.20182858215176	8.51599303216793
LOX	4015	-	lysyl oxidase	4.52417664238158	5.4818218500581	6.56429601923494	3.57914061301461	3.86040395354392	3.5401952634352	2.30797027447567	5.54170402683602	5.56169928832691	5.20411716018793	4.64723973047412	4.61624450580344
LPAR1	1902	EDG2|GPR26|Gpcr26|LPA1|Mrec1.3|VZG1|edg-2|rec.1.3|vzg-1	lysophosphatidic acid receptor 1	5.52417664238158	5.74728299328644	6.19392756928982	5.16410311373576	5.4129449765727	4.49712654154332	4.59176324047626	5.40420050308609	5.1287398810508	6.48422507938066	5.55413032608264	5.47606684775518
LPO	4025	SPO	lactoperoxidase	3.40869942496164	3.80666154036537	4.1583036595591	0.672250017406089	1.53847585865656	2.03769492290602	-0.215591681581339	2.08227240819872	3.3917742868846	5.56668723957264	3.23220223119528	3.56179672178106
LRP1	4035	A2MR|APOER|APR|CD91|IGFBP3R|LRP|LRP1A|TGFBR5	low density lipoprotein receptor-related protein 1	8.07166443768407	7.71044622510607	7.70674028425515	7.33284022294061	7.2572941061125	7.12515776415636	7.15944774976559	7.0518987591552	7.03563047665932	8.08326276531354	7.95102047865122	7.75010025253823
LRRC25	126364	MAPA	leucine rich repeat containing 25	4.82373692424048	3.71044622510607	4.74326616028026	1.78772723482603	-0.0464866420646004	3.15317214032596	0.106336413306023	3.49730990747757	2.80681178616344	5.64468975157391	5.34767944861521	4.03128200508228
LRRC4	64101	NAG14|NGL-2	leucine rich repeat containing 4	6.37832577591812	5.98174824692346	5.2286929874505	5.84883874912941	6.18233204843128	5.79258242506949	5.80677613144712	5.78271212633982	5.26624340480074	6.04061842790505	6.45459465253172	6.01110412314465
LRRK2	120892	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	leucine-rich repeat kinase 2	3.40869942496164	3.17439332486586	2.83637556467174	1.08728751668493	0.9535133579354	2.03769492290602	1.48484803655975	2.81923800236493	3.3917742868846	5.78907966090909	4.64723973047412	3.56179672178106
LSM2	57819	C6orf28|G7B|YBL026W|snRNP	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated	7.94267799696399	8.04722208440074	7.80215984933383	8.6409168106013	8.72169768271233	8.29822247312924	8.43725329142064	8.23877689387871	8.24975528201217	7.80615317426803	7.85669309610307	7.87816529132652
LSM7	51690	YNL147W	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated	9.35901230086129	9.82400878392927	9.36775702518805	10.013583511466	10.0047222988502	9.9664600181373	10.0228130577437	10.0803926749805	10.2886112178292	8.97419106616607	9.36148524814024	9.37310965740735
LSR	51599	ILDR3|LISCH7	lipolysis stimulated lipoprotein receptor	4.63109184629809	3.75935582558701	4.4213380653929	3.64187636836257	2.9535133579354	2.91216404082216	3.42826450819339	3.81923800236493	3.80681178616344	6.56668723957264	5.73470257172446	4.25367442641873
LTBR	4055	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3	lymphotoxin beta receptor (TNFR superfamily, member 3)	4.52417664238158	2.17439332486586	4.00630056611405	1.25721251812725	3.4129449765727	2.77466051707223	1.24383993705596	3.81923800236493	4.80681178616344	3.39676223813033	4.23220223119528	3.66871192569757
LYPLA1	10434	APT-1|APT1|LPL-I|LPL1|hAPT1	lysophospholipase I	8.70025387080548	8.7228299495619	8.35207540295578	9.03784341373244	8.97865292021391	8.83643671465892	9.00115417661397	9.29820980739787	9.47214770334861	9.33927674346956	8.91402627116902	8.61958021836669
MAG	4099	GMA|S-MAG|SIGLEC-4A|SIGLEC4A	myelin associated glycoprotein	4.63109184629809	3.37602718603551	4.74326616028026	0.672250017406089	3.12343835937771	3.15317214032596	1.59176324047627	2.08227240819872	3.80681178616344	5.48422507938066	5.64723973047412	4.03128200508228
MAGEE1	57692	DAMAGE|HCA1	melanoma antigen family E1	6.8010168477404	6.84681866683735	6.79057187505862	5.68720035887206	5.93079328143532	6.77466051707223	5.74441025048674	6.0518987591552	5.80681178616344	7.88861533446	8.55413032608264	6.78022024091456
MAL	4118	-	mal, T-cell differentiation protein	4.82373692424048	4.17439332486586	4.29580718330904	0.894642438742537	1.9535133579354	3.91216404082216	1.24383993705596	3.66723490891988	0.806811786163439	4.56668723957264	4.96916782536148	4.71933799876754
MAN2B1	4125	LAMAN|MANB	mannosidase, alpha, class 2B, member 1	6.10913914310273	6.42989405801424	6.04582893030069	5.75262343387011	5.27544145282276	5.33537547154671	5.18528775470085	5.88962733025633	6.1991292089422	6.04061842790505	5.89516724391771	5.4159458553176
MAP2	4133	MAP2A|MAP2B|MAP2C	microtubule-associated protein 2	11.8729047966127	11.8858882315159	11.950768619539	11.0736628961203	11.2249763858398	11.9711396988562	11.2806379577737	12.0490181690983	11.9380256912497	12.4702343921068	12.1649091186079	11.8961559662172
MAP2K1	5604	CFC3|MAPKK1|MEK1|MKK1|PRKMK1	mitogen-activated protein kinase kinase 1	7.60509663776514	8.08368641068968	7.81365548817166	7.96687076629772	7.93079328143532	7.40692873257174	7.81369554538691	7.58477274872791	7.82917959919189	7.90455687832902	7.89516724391771	7.65577286999007
MAP2K2	5605	CFC4|MAPKK2|MEK2|MKK2|PRKMK2	mitogen-activated protein kinase kinase 2	7.97348404374517	8.10276364788483	8.08430307811533	8.28081287718615	8.27544145282276	8.10378411336379	8.02042251031875	8.33651369557451	8.11059253434054	8.17812195165499	8.03955715325288	8.09017569413585
MAPK1	5594	ERK|ERK-2|ERK2|ERT1|MAPK2|P42MAPK|PRKM1|PRKM2|p38|p40|p41|p41mapk|p42-MAPK	mitogen-activated protein kinase 1	9.32358281132369	9.31189684861579	9.03113241909399	9.38075916552307	9.19191809726048	8.95854397610446	9.10351589424364	9.1483615986565	9.09683063309606	9.58658679701034	9.19413419036176	9.27498493266414
MAPK10	5602	JNK3|JNK3A|PRKM10|SAPK1b|p493F12|p54bSAPK	mitogen-activated protein kinase 10	9.05735660100019	9.29437193452073	9.00128249134743	8.88170338303504	8.72830041753657	9.2665136134019	9.13258318595422	9.44275374385548	9.6044733120172	9.50528669490849	9.19413419036176	8.9983481157202
MAPK3	5595	ERK-1|ERK1|ERT2|HS44KDAP|HUMKER1A|P44ERK1|P44MAPK|PRKM3|p44-ERK1|p44-MAPK	mitogen-activated protein kinase 3	8.13661987952484	8.30367634181082	8.27100379230847	8.15740846116176	7.9535133579354	8.14273039360431	7.76168824191858	7.9402534033263	8.14666178904806	8.37404216163024	8.4927297814185	7.95411414455982
MAPK8	5599	JNK|JNK-46|JNK1|JNK1A2|JNK21B1/2|PRKM8|SAPK1|SAPK1c	mitogen-activated protein kinase 8	9.47478861541941	9.40513432749277	9.2329803458536	9.09221019525398	9.05942186650656	9.58715874240579	9.21695021880692	9.78039826050157	9.902208808956	9.99295199427474	10.0352570158193	9.27709877193006
MAPK9	5601	JNK-55|JNK2|JNK2A|JNK2ALPHA|JNK2B|JNK2BETA|PRKM9|SAPK|SAPK1a|p54a|p54aSAPK	mitogen-activated protein kinase 9	9.0135614831205	9.09325656214045	9.0555440851339	8.65998774317223	8.4887887345562	9.07111792444347	8.60857152816282	9.03258528409837	9.13324127328574	9.96661784646127	9.70252216597531	9.0437513570445
MAPKAPK2	9261	MAPKAP-K2|MK-2|MK2	mitogen-activated protein kinase-activated protein kinase 2	7.40869942496164	7.24048251532363	6.81365548817166	7.66093470417825	7.47707531399241	7.12515776415636	7.67162893388705	7.97304333844396	8.23307654086554	7.30365283373884	6.601436040861	7.12814354433487
MAPT	4137	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	microtubule-associated protein tau	8.1900591384863	8.1332360001091	8.28758667650407	5.90746647910012	5.90770966832227	8.34451612540317	6.56904316397618	7.19774962561866	6.26624340480074	9.52604525507529	10.2729485735386	8.14675922250222
MARCO	8685	SCARA2	macrophage receptor with collagenous structure	4.52417664238158	4.10039274342208	5.00630056611405	1.54671913532223	1.53847585865656	2.77466051707223	1.10633641330602	2.81923800236493	4.3917742868846	5.56668723957264	3.96916782536148	4.25367442641873
MBP	4155	-	myelin basic protein	4.63109184629809	3.10039274342208	4.4213380653929	0.894642438742537	3.12343835937771	3.5401952634352	1.59176324047627	3.66723490891988	4.26624340480074	4.98172473885148	2.64723973047412	4.32078862227726
MEAF6	64769	C1orf149|CENP-28|EAF6|NY-SAR-91	MYST/Esa1-associated factor 6	9.84332765259837	9.90027078398608	9.73119332797968	9.65286565346926	9.68313410148844	9.97923166132143	9.62045867347673	9.73332409937765	10.2119532492998	10.1583134705748	10.4958626709035	9.81409825082645
MECP2	4204	AUTSX3|MRX16|MRX79|MRXS13|MRXSL|PPMX|RS|RTS|RTT	methyl CpG binding protein 2	7.5102374514237	6.86369248540175	6.69435655979931	6.80838670539212	7.13342244795033	6.96843226046891	6.92651537572121	7.00510454767626	7.26624340480074	7.22965225229507	7.10667134911142	7.00090835603876
MFN2	9927	CMT2A|CMT2A2|CPRP1|HSG|MARF	mitofusin 2	8.12751767241759	8.23400818116308	8.0555440851339	8.28818612172338	8.2202998986303	8.01115313545353	8.25608353281071	8.0518987591552	8.07359832685834	8.45204467363152	8.33374025765734	8.21450382913805
MGMT	4255	-	O-6-methylguanine-DNA methyltransferase	5.3472988802975	5.93992807122883	5.69435655979931	5.55489306676793	5.4129449765727	5.15317214032596	4.30797027447567	5.30466482953517	4.80681178616344	4.39676223813033	4.96916782536148	5.14675922250222
MMP12	4321	HME|ME|MME|MMP-12	matrix metallopeptidase 12	4.28316854287778	2.75935582558701	2.4213380653929	1.54671913532223	2.760868279993	2.62265742362718	1.10633641330602	3.08227240819872	2.80681178616344	4.98172473885148	3.96916782536148	2.86135700363997
MMP14	4323	MMP-14|MMP-X1|MT-MMP|MT-MMP 1|MT1-MMP|MT1MMP|MTMMP1|WNCHRS	matrix metallopeptidase 14 (membrane-inserted)	3.63109184629809	4.75935582558701	5.35993752072875	1.78772723482603	2.53847585865656	1.03769492290602	1.78440831841866	2.49730990747757	1.80681178616344	1.39676223813033	3.23220223119528	4.03128200508228
MMP16	4325	C8orf57|MMP-X2|MT-MMP2|MT-MMP3|MT3-MMP	matrix metallopeptidase 16 (membrane-inserted)	9.00364601425542	7.70733361323873	8.13099631356337	6.5831425435721	6.70840086009887	8.04518945945294	7.37312295400092	8.20466903955845	8.41414209991305	8.65415008082298	6.93264194933637	7.66871192569757
MMP19	4327	MMP18|RASI-1	matrix metallopeptidase 19	2.82373692424048	4.96098968675666	5.29580718330904	2.54671913532223	3.4129449765727	2.03769492290602	0.954333319860973	3.30466482953517	3.1287398810508	4.71869033301769	4.45459465253172	3.56179672178106
MMP2	4313	CLG4|CLG4A|MMP-2|MMP-II|MONA|TBE-1	matrix metallopeptidase 2	5.52417664238158	7.28709345761522	7.40623117300269	6.1371360661355	5.97588117096385	5.28562243634961	5.44261980117046	7.02087186353458	6.76100809655031	6.78907966090909	5.55413032608264	6.32078862227726
MMP24	10893	MMP-24|MMP25|MT-MMP 5|MT-MMP5|MT5-MMP|MT5MMP|MTMMP5	matrix metallopeptidase 24 (membrane-inserted)	6.28316854287778	6.01233656675688	6.35993752072875	4.31610620718081	4.4129449765727	5.33537547154671	4.39911816253387	4.74523742092115	4.71370238177196	7.32749957569321	7.62451965397404	6.14675922250222
MMP9	4318	CLG4B|GELB|MANDP2|MMP-9	matrix metallopeptidase 9	4.40869942496164	4.02239023142081	4.92383840592208	1.08728751668493	2.760868279993	2.62265742362718	0.369370819139817	1.49730990747757	0.806811786163439	5.20411716018793	4.81716473191643	3.18328509852733
MMRN2	79812	EMILIN-3|EMILIN3|ENDOGLYX-1	multimerin 2	5.14566501912785	4.75935582558701	4.74326616028026	2.33521503012852	3.12343835937771	4.20761992434833	1.78440831841866	3.81923800236493	4.1287398810508	5.92032419418734	4.64723973047412	3.94881984489031
MNAT1	4331	CAP35|MAT1|RNF66|TFB3	MNAT CDK-activating kinase assembly factor 1	6.86813104359894	7.46349002728585	7.14015631284884	7.42490941867744	7.03032895498623	7.52419478474149	7.42826450819339	7.5741255045284	7.94636313856223	7.62558092862621	7.03955715325288	7.43878583167572
MOG	4340	BTN6|BTNL11|MOGIG2|NRCLP7	myelin oligodendrocyte glycoprotein	3.82373692424048	4.27872998468059	4.74326616028026	-0.912712483315067	2.27544145282276	3.97629437824188	0.106336413306023	0.497309907477567	2.3917742868846	5.98172473885148	5.81716473191643	3.86135700363997
MPZ	4359	CHM|CMT1|CMT1B|CMT2I|CMT2J|CMT4E|CMTDI3|CMTDID|DSS|HMSNIB|MPP|P0	myelin protein zero	3.82373692424048	2.6598201520361	3.83637556467174	0.409215611572295	2.27544145282276	1.45273242218486	-0.215591681581339	2.49730990747757	2.80681178616344	3.98172473885148	4.45459465253172	2.86135700363997
MS4A4E	643680	-	membrane-spanning 4-domains, subfamily A, member 4E	4.14566501912785	3.49632141975322	4.74326616028026	1.54671913532223	3.53847585865656	3.26008734424247	0.369370819139817	4.19774962561866	3.97673678760575	5.85619385676762	4.64723973047412	4.10928451708355
MS4A6A	64231	4SPAN3|4SPAN3.2|CD20L3|CDA01|MS4A6|MST090|MSTP090	membrane-spanning 4-domains, subfamily A, member 6A	4.730627519849	3.55290494811959	4.53681528281283	-0.327749982593911	3.27544145282276	1.77466051707223	1.10633641330602	3.49730990747757	3.1287398810508	6.30365283373884	5.89516724391771	4.25367442641873
MSN	4478	HEL70	moesin	8.8010168477404	9.41088594324716	9.31210899563814	9.57261370592546	9.3776796467535	8.58972353426509	9.08247088613768	8.93610176005583	8.95655890566812	7.95135108980796	7.62451965397404	8.88649656591847
MTA1	9112	-	metastasis associated 1	9.09986132951472	8.71665137463278	8.59792679711622	9.09010253229199	9.00336190738596	8.90600305619549	9.18368624292763	8.68218525038585	8.86750771785099	9.17812195165499	8.98708973335875	8.74400005300181
MTA2	9219	MTA1L1|PID	metastasis associated 1 family, member 2	8.40869942496164	8.36619282593093	7.97592691707053	8.96763632484096	8.97032164562195	8.78812277687879	9.090470007847	9.01300974576161	8.76100809655031	9.00409255187994	8.69163384983257	8.50521319341469
MTHFR	4524	-	methylenetetrahydrofolate reductase (NAD(P)H)	6.63109184629809	5.81824951464058	5.29580718330904	5.17475035793527	5.50810220961304	5.43001234568478	4.93415543792334	4.40420050308609	4.61416670822104	6.52604525507529	5.96916782536148	5.88372481666842
MTOR	2475	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	mechanistic target of rapamycin (serine/threonine kinase)	7.07166443768407	6.66624642119553	6.4213380653929	6.96380446324993	7.05154544089593	6.71012026487752	6.94679964717557	6.85486191209565	6.47923712813493	6.56668723957264	6.601436040861	6.98029807636347
MUTYH	4595	MYH	mutY DNA glycosylase	5.21605434701925	5.08128392047438	5.08430307811533	5.43601567091601	5.53847585865656	4.73813464104711	5.19379925455636	4.66723490891988	5.45066797593816	4.56668723957264	5.81716473191643	5.07081036926892
MYC	4609	MRTL|MYCC|bHLHe39|c-Myc	v-myc avian myelocytomatosis viral oncogene homolog	7.88982611469826	6.8913842192708	7.60455988944867	6.22683886908373	6.18233204843128	6.84504984496362	6.53595237750776	6.76409644817247	6.80681178616344	8.56668723957264	7.83706428935414	6.47606684775518
MYCT1	80177	MTLC	myc target 1	1.82373692424048	0.437427730699651	0.836375564671741	0.409215611572295	1.9535133579354	2.03769492290602	-0.215591681581339	0.497309907477567	2.3917742868846	1.39676223813033	3.64723973047412	2.18328509852733
MYD88	4615	MYD88D	myeloid differentiation primary response 88	4.28316854287778	3.6598201520361	4.29580718330904	2.8421750188484	3.53847585865656	3.15317214032596	2.24383993705596	4.88962733025633	4.80681178616344	5.48422507938066	4.96916782536148	3.86135700363997
MYH10	4628	NMMHC-IIB|NMMHCB	myosin, heavy chain 10, non-muscle	9.18568069797573	9.33022349642238	9.16280505179404	9.89665372450101	9.84833112124334	9.37010450166171	9.68904294008681	10.5085371629008	10.3205393821159	9.30365283373884	9.29109592024885	9.29806854577718
MYRF	745	C11orf9|MRF|Ndt80|pqn-47	myelin regulatory factor	4.28316854287778	4.43742773069965	5.08430307811533	3.37268973554718	3.53847585865656	4.31071341731244	2.48484803655975	4.30466482953517	4.61416670822104	6.04061842790505	5.34767944861521	4.38491895969698
NAGLU	4669	MPS-IIIB|MPS3B|NAG|UFHSD	N-acetylglucosaminidase, alpha	6.43844676835569	6.34431832630817	6.26264031937384	5.71664413676454	5.23891557679765	4.40692873257174	4.14196032303674	5.08227240819872	4.80681178616344	6.2547432332579	5.73470257172446	6.27074793977767
NAPSA	9476	KAP|Kdap|NAP1|NAPA|SNAPA	napsin A aspartic peptidase	4.52417664238158	4.27872998468059	5.2286929874505	2.17475035793527	1.9535133579354	3.77466051707223	0.954333319860973	2.81923800236493	3.1287398810508	5.64468975157391	5.55413032608264	4.44631950436112
NCAM1	4684	CD56|MSK39|NCAM	neural cell adhesion molecule 1	11.1845840084201	10.3175213978097	10.5246258738049	10.3599173016613	10.300027091101	11.0807222065006	10.3368372669451	11.0228307165726	10.8039912671011	12.6225721787539	12.7333759555014	11.2023197678917
NCF1	653361	NCF1A|NOXO2|SH3PXD1A|p47phox	neutrophil cytosolic factor 1	4.730627519849	4.21001723459658	5.1583036595591	1.4092156115723	1.53847585865656	2.77466051707223	1.24383993705596	3.08227240819872	3.61416670822104	6.15164974029379	5.55413032608264	4.56179672178106
NCL	4691	C23	nucleolin	9.95044139708368	10.0416720645755	9.77595477898643	10.5592167043266	10.4770753139924	10.3230971417683	10.5046525767062	10.5821182952819	10.4968097575829	9.43568122742263	9.54810653845487	10.0853586778381
NEFH	4744	NFH	neurofilament, heavy polypeptide	4.14566501912785	3.89685934933695	5.08430307811533	3.75971285865643	3.12343835937771	4.20761992434833	3.42826450819339	4.19774962561866	4.61416670822104	6.71869033301769	5.73470257172446	4.18328509852733
NEFL	4747	CMT1F|CMT2E|NF-L|NF68|NFL|PPP1R110	neurofilament, light polypeptide	11.940080885478	11.7891031689811	11.6437304867293	12.0151580511977	11.8258034682235	12.8434387950576	12.1493636969006	12.7146618127479	12.8542765594819	12.428118834386	12.8898184199255	12.1406773915826
NEGR1	257194	DMML2433|IGLON4|KILON|Ntra	neuronal growth regulator 1	8.36289573534852	8.19231523286312	8.35207540295578	4.44483952130302	4.760868279993	7.96052706238356	6.31578977893497	6.35529090260514	6.42152163027865	8.90455687832902	8.34767944861521	7.69424701780471
NELFA	7469	NELF-A|P/OKcl.15|WHSC2	negative elongation factor complex member A	7.28316854287778	6.84114991675066	6.56429601923494	7.12071051822238	6.84833112124334	6.94458551851454	7.09955788067496	6.80109065565467	7.09221400502569	6.98172473885148	6.93264194933637	6.76824759924849
NELL2	4753	NRP2	neural EGFL like 2	10.1456650191278	9.16874676172472	9.01628465468668	9.14392523179813	9.3776796467535	9.3864230771371	9.26822409568292	9.55530163023674	9.71670486993348	9.86436778821332	9.54205749378206	9.15827321051925
NEO1	4756	IGDCC2|NGN|NTN1R2	neogenin 1	9.74854942784626	9.62064955475542	9.45476106693035	9.44758594330298	9.50233526639415	9.08390947788884	9.08075100311155	9.71647842793973	9.59471434555487	9.74990906362841	10.043844511656	9.66387336876119
NES	10763	Nbla00170	nestin	11.2500016789426	10.7366357490869	9.75225494350751	11.8413398842139	11.9407773700079	11.0879970787244	11.5059347824261	11.4674157980897	11.404864286325	10.9163984909735	9.87605842097	11.0098335858182
NF1	4763	NFNS|VRNF|WSS	neurofibromin 1	8.91119976549082	8.6468810963286	8.8587433777002	8.61671807083108	8.57922220099987	9.01878646035596	9.03233583186225	9.20811634117692	9.04998576963639	8.78046653060438	8.83706428935414	8.82425300897723
NFE2L2	4780	HEBP1|NRF2	nuclear factor, erythroid 2-like 2	8.46036154478413	8.66944885323388	8.73119332797969	8.02686673099963	7.77369232035059	7.90394353401719	8.22320017099692	8.07473873551332	7.98672087617837	7.98172473885148	6.89516724391771	8.2918095553055
NFKBIA	4792	IKBA|MAD-3|NFKBI	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	7.29947035520688	7.18785558467242	6.6177352781964	7.17475035793527	7.06203781471357	7.31691856683914	6.99386168404761	6.81923800236493	7.29866488249311	7.87249566909672	7.57797706803701	7.37705684192401
NFKBIB	4793	IKBB|TRIP9	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta	4.52417664238158	4.40705408165613	4.74326616028026	3.9452685118125	4.4129449765727	3.91216404082216	4.21067307312076	3.66723490891988	3.97673678760575	5.48422507938066	5.10667134911142	4.32078862227726
NGF	4803	Beta-NGF|HSAN5|NGFB	nerve growth factor (beta polypeptide)	4.40869942496164	2.93992807122883	4.29580718330904	1.08728751668493	2.27544145282276	2.26008734424247	0.369370819139817	2.49730990747757	3.61416670822104	5.48422507938066	3.96916782536148	3.44631950436112
NGFR	4804	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	nerve growth factor receptor	6.95301994118545	5.86369248540175	5.74326616028026	7.26719660669987	7.11338469471379	7.40109965376954	7.73714956560515	8.23201952770341	8.09221400502569	7.98172473885148	7.1390928268038	6.88372481666842
NINJ2	4815	-	ninjurin 2	4.28316854287778	4.06191859560745	5.00630056611405	1.25721251812725	2.53847585865656	3.70065993562845	0.106336413306023	1.49730990747757	3.1287398810508	5.56668723957264	5.23220223119528	3.44631950436112
NKX6-2	84504	GTX|NKX6.2|NKX6B	NK6 homeobox 2	5.3472988802975	4.43742773069965	4.29580718330904	3.08728751668493	3.27544145282276	5.06744226630007	1.871871159669	5.70676327310652	5.66479278129101	6.09720195627142	5.10667134911142	5.35321009996964
NLGN4X	57502	ASPGX2|AUTSX2|HLNX|HNL4X|NLGN4	neuroligin 4, X-linked	7.81242161101265	6.971406302702	7.12177778353399	6.95765223626834	6.97588117096385	7.15317214032596	6.41376493849827	7.35529090260514	7.1287398810508	7.78907966090909	7.50522072560169	7.48340882309634
NLRP3	114548	AGTAVPRL|AII|AVP|C1orf7|CIAS1|CLR1.1|FCAS|FCAS1|FCU|MWS|NALP3|PYPAF1	NLR family, pyrin domain containing 3	2.82373692424048	4.24478265275726	4.64373048672934	0.894642438742537	1.9535133579354	3.15317214032596	1.10633641330602	0.497309907477567	2.3917742868846	4.98172473885148	4.81716473191643	3.56179672178106
NMB	4828	-	neuromedin B	5.46759311401521	6.80083246156317	6.4213380653929	5.80838670539212	5.99790747729385	5.40692873257174	4.88244040137919	4.88962733025633	5.1991292089422	6.82302699283242	5.23220223119528	6.05118156251998
NME5	8382	NM23-H5|NM23H5|RSPH23	NME/NM23 family member 5	6.49616226621198	7.02739091247917	6.76711290223463	6.12071051822238	6.52336896626635	5.77466051707223	5.75595187236943	5.70676327310652	5.80681178616344	6.39676223813033	6.03955715325288	6.23639643498689
NME8	51314	CILD6|NM23-H8|SPTRX2|TXNDC3|sptrx-2	NME/NM23 family member 8	4.14566501912785	2.02239023142081	4.00630056611405	1.54671913532223	2.53847585865656	1.03769492290602	0.369370819139817	3.66723490891988	4.3917742868846	1.39676223813033	4.96916782536148	2.86135700363997
NMNAT2	23057	C1orf15|PNAT2	nicotinamide nucleotide adenylyltransferase 2	9.09519995214486	9.10394764059871	9.53681528281283	8.14933365440542	8.19191809726048	8.49712654154332	7.85184267917518	8.7919306563692	8.33819324667975	9.1715492977315	9.62451965397404	8.88094773199785
NOL3	8996	ARC|FCM|MYP|NOP|NOP30	nucleolar protein 3 (apoptosis repressor with CARD domain)	5.3472988802975	5.10039274342208	5.64373048672934	4.42713751956956	3.4129449765727	4.20761992434833	3.06981053728091	3.95674152611486	4.1287398810508	5.71869033301769	5.23220223119528	4.94881984489031
NOS1	4842	IHPS1|N-NOS|NC-NOS|NOS|bNOS|nNOS	nitric oxide synthase 1 (neuronal)	4.63109184629809	3.71044622510607	5.35993752072875	-1.91271248331507	0.9535133579354	2.62265742362718	-1.21559168158134	0.497309907477567	0.806811786163439	5.56668723957264	3.96916782536148	3.44631950436112
NOS2	4843	HEP-NOS|INOS|NOS|NOS2A	nitric oxide synthase 2, inducible	4.40869942496164	3.17439332486586	4.53681528281283	1.4092156115723	2.9535133579354	3.62265742362718	1.69129891402718	3.95674152611486	3.3917742868846	4.98172473885148	4.96916782536148	4.66871192569757
NOS3	4846	ECNOS|eNOS	nitric oxide synthase 3 (endothelial cell)	4.28316854287778	3.02239023142081	3.83637556467174	0.409215611572295	2.53847585865656	1.03769492290602	1.10633641330602	2.08227240819872	2.80681178616344	4.71869033301769	3.64723973047412	3.86135700363997
